,print_key
127.20-6-12,1
209.3-1-36.1,1
153.10-4-11,1
140.18-2-27,1
207.-3-21,1
114.20-2-20,1
115.17-4-23,1
153.10-3-22,1
153.9-2-10,1
206.-1-18.2,1
140.18-2-7,1
127.20-4-23,1
140.15-1-2,1
128.5-3-6,1
128.5-1-51,1
140.18-2-8,1
154.-5-6,1
127.14-1-65,1
154.-1-54,1
245.-5-67,1
209.1-1-11,1
127.15-2-7,1
127.8-1-39,1
153.7-3-10,1
140.-2-7,1
233.16-2-9,1
206.4-4-29,1
140.14-4-6,1
140.18-2-20,1
128.17-2-16,1
141.-1-18,1
127.19-2-41,1
154.-2-32.1,1
193.3-1-16,1
9.067-5-42,1
205.2-1-2.65,1
181.-3-16,1
195.3-1-9.4,1
204.-5-21,1
154.-2-8,1
16.027-2-23,1
9.050-5-53,1
9.051-1-11,1
206.3-4-59,1
102.-1-15.12,1
195.3-3-26,1
101.20-1-8,1
203.4-4-14,1
140.42-1-34,1
193.-2-42,1
102.-1-108,1
194.2-2-15,1
128.-1-96,1
140.7-1-19,1
115.17-3-13,1
141.-2-76,1
209.1-1-23,1
192.-1-30.21,1
140.12-2-17,1
9.058-2-20,1
127.11-1-67,1
246.4-1-17,1
140.7-1-5,1
153.15-1-15,1
128.9-1-13,1
128.-1-89,1
9.060-2-13,1
140.11-3-14,1
114.20-3-8,1
129.-1-84,1
153.10-5-9,1
205.-3-11.8,1
141.-2-73.2,1
127.14-2-12,1
140.14-4-29,1
140.7-1-43.1,1
9.060-2-24,1
9.058-6-1.1,1
140.42-1-57,1
9.066-2-29,1
233.20-4-2,1
114.15-3-11,1
205.4-1-11.2,1
9.050-8-18,1
140.12-1-10,1
9.059-13-24,1
127.19-4-31,1
154.-5-8,1
206.3-4-72,1
206.3-4-3,1
219.2-1-12.2,1
205.-1-20.1,1
194.15-1-3.2,1
102.-1-110,1
154.-5-19,1
140.8-4-7,1
101.20-1-6,1
127.15-4-1,1
194.2-1-28.12,1
206.4-5-6.3,1
114.11-1-27,1
9.050-7-14,1
141.-3-37.24,1
191.-4-2,1
140.8-5-1,1
140.11-3-4,1
140.50-1-21,1
205.4-1-21.1,1
205.4-3-29,1
193.3-1-17,1
128.10-1-9,1
9.084-2-40,1
9.075-4-24,1
153.10-1-16,1
204.-5-4,1
140.14-1-5.2,1
114.20-2-61,1
9.060-8-39,1
220.-1-3.34,1
115.-2-60,1
140.18-2-33.3,1
102.-1-15.3,1
128.-1-37.1,1
195.3-2-19,1
286.17-1-44,1
295.8-2-6.21,1
219.21-1-15,1
230.16-1-15,1
262.-1-6.21,1
253.33-1-43,1
219.-3-7.2,1
253.41-1-23.1,1
219.21-1-16,1
192.-5-60,1
247.21-2-8,1
243.-1-16,1
219.-1-112,1
253.-2-3.112,1
243.-1-92.1,1
230.12-4-19,1
194.20-3-26,1
205.-3-2.3,1
243.8-1-3,1
261.36-1-22,1
243.-1-27,1
9.057-8-3,1
206.17-1-13.1,1
221.9-1-18,1
10.053-1-14,1
253.14-1-27,1
230.27-1-22,1
230.12-2-7,1
219.5-1-19,1
9.058-5-13,1
206.13-2-6.3,1
230.12-3-17,1
253.49-1-12,1
218.83-1-42.1,1
253.-1-53.2,1
262.6-2-24,1
262.5-1-13,1
219.21-1-46,1
230.12-5-10,1
206.3-4-78,1
232.-1-32,1
219.-1-59.13,1
219.21-1-37,1
291.79-2-3,1
9.042-5-10,1
209.-1-14,1
219.9-1-46,1
241.-2-21.3,1
230.8-1-28,1
220.-1-85,1
243.-1-47,1
253.18-3-35,1
252.-2-36,1
233.-1-45.21,1
219.9-1-44,1
219.21-1-18,1
219.-1-60.112,1
230.-1-24,1
218.20-2-8,1
230.8-1-34,1
219.-1-92.122,1
231.-1-60.2,1
232.-1-65,1
219.-1-10.22,1
230.12-5-3,1
219.21-1-25,1
219.21-1-8,1
230.12-1-20,1
219.-1-96.112,1
231.-2-3,1
9.075-2-16,1
232.-1-80,1
208.7-2-1,1
253.32-2-2,1
261.36-1-27,1
206.3-4-36,1
206.13-2-6.71,1
252.20-2-29,1
205.3-4-6,1
206.17-3-14,1
219.21-1-26,1
261.8-2-1,1
204.-5-8,1
9.068-3-8,1
204.3-1-11.1,1
243.-1-98.2,1
291.63-2-34,1
291.63-2-9,1
291.62-1-17,1
291.79-3-31,1
296.23-1-15,1
291.79-3-26,1
193.-2-14,1
204.-2-42.114,1
191.-3-26.33,1
194.2-2-1.4,1
291.79-2-38,1
291.62-1-31,1
291.70-2-2,1
291.71-5-24,1
9.068-2-16,1
205.1-1-10,1
291.79-3-47,1
291.63-2-19,1
291.79-4-24,1
291.63-1-7,1
291.70-2-17,1
291.79-4-5.1,1
296.23-1-8,1
291.71-3-33,1
291.79-3-24,1
192.-5-20,1
291.63-2-10,1
233.-5-72,1
291.71-5-6,1
204.-2-42.26,1
291.79-2-23,1
291.71-2-23,1
291.71-5-11,1
194.20-1-1,1
205.3-4-23,1
291.79-1-30.1,1
291.71-2-24,1
291.54-1-34,1
291.54-1-38,1
291.70-1-17,1
206.-2-53,1
291.62-1-16,1
291.79-2-45,1
291.79-4-30,1
291.79-4-31,1
291.79-1-12,1
291.79-2-11,1
291.70-1-15,1
205.4-1-38,1
291.62-1-15,1
291.62-1-38,1
245.-5-32.1,1
291.71-5-13,1
291.79-2-10,1
204.3-2-7.2,1
10.069-1-16,1
291.54-1-25,1
291.79-3-30,1
291.62-1-61,1
291.63-1-29,1
291.55-2-9,1
291.72-1-4,1
233.20-4-6,1
291.62-1-13,1
291.70-1-1,1
291.64-1-8,1
291.62-1-64,1
291.79-1-17,1
291.63-2-8,1
291.54-1-31.2,1
233.-1-28,1
291.70-2-15,1
291.79-3-19,1
291.62-1-44,1
291.63-2-1,1
291.63-1-33,1
203.4-4-7,1
205.3-4-10,1
291.79-4-32,1
291.63-1-15,1
291.62-1-21,1
219.-3-17,1
253.23-1-3,1
291.79-3-8,1
253.26-1-32.3,1
206.13-1-15,1
253.33-2-1,1
230.12-3-27,1
230.12-1-36,1
191.-2-4,1
253.25-1-24,1
252.20-2-38,1
219.21-1-35,1
230.12-3-13,1
252.3-1-4,1
241.-2-21,1
253.17-2-18,1
220.4-2-31,1
253.26-1-11,1
232.-1-82.1,1
203.-1-22,1
9.050-2-10,1
261.8-1-7,1
220.-7-6,1
218.12-1-48,1
231.-1-3.121,1
204.-5-18,1
203.4-1-33,1
9.067-12-35,1
252.-2-22.4,1
206.3-3-1,1
252.20-1-7,1
220.-1-26.2,1
252.3-1-13,1
219.21-1-41,1
252.20-2-34,1
230.12-5-14,1
232.-1-87,1
203.4-2-7,1
243.-1-77.2,1
253.41-1-39,1
253.17-1-69.1,1
209.-1-3.1,1
230.12-5-37,1
232.-1-44.13,1
205.3-3-12,1
252.20-2-61,1
195.3-3-1.2,1
193.-1-10,1
9.068-13-1,1
262.5-1-65.1,1
195.3-4-15.22,1
252.-2-53.12,1
209.-1-1.28,1
230.12-5-36,1
218.16-1-1,1
253.24-2-2,1
230.27-1-17,1
242.-2-15.1,1
262.-1-11,1
242.-1-96.1,1
219.9-1-7,1
219.-2-25,1
192.-3-9,1
220.-1-57.3,1
262.5-1-14,1
219.21-1-12,1
230.12-4-13.2,1
192.-3-6,1
261.2-1-45,1
232.-1-67,1
219.-2-35.1,1
219.9-1-2,1
206.3-1-23.4,1
206.13-2-12,1
219.9-1-15,1
262.5-1-50,1
242.-1-60,1
230.12-4-5.2,1
9.042-4-73,1
230.12-5-35,1
262.5-2-5.1,1
253.18-3-34,1
253.17-1-10,1
9.051-9-25,1
9.067-3-19,1
243.8-1-2,1
261.8-2-13,1
243.82-1-37,1
218.83-1-1,1
252.-2-60.2,1
219.9-1-34,1
252.20-1-16.2,1
242.-1-97,1
230.12-4-5.1,1
252.20-2-21,1
206.13-2-13,1
232.-1-31,1
219.9-1-40,1
9.043-3-49,1
262.5-2-2.3,1
209.3-1-26,1
261.2-1-68,1
252.20-1-33,1
246.-1-9.17,1
219.9-1-41,1
253.17-2-27,1
220.-1-60,1
261.36-1-52.1,1
241.-2-21.2,1
253.23-1-1,1
246.-1-10.54,1
9.051-3-47,1
230.12-5-34,1
204.-1-27,1
219.-1-59.12,1
219.9-1-3,1
230.12-1-18,1
253.25-2-1,1
218.8-1-3.1,1
243.-1-72.21,1
233.-2-1,1
261.2-2-5,1
220.-1-12.1,1
261.2-1-39,1
231.-1-6.52,1
218.20-2-37,1
218.20-1-8.1,1
232.-3-27.12,1
194.-1-22,1
231.-2-58.212,1
231.-1-6.2,1
218.83-1-45.2,1
261.36-1-19,1
218.20-1-4.1,1
252.3-1-9,1
220.-1-3.111,1
253.18-3-17.222,1
230.8-1-43,1
232.-1-89.12,1
206.17-3-22,1
261.8-2-17,1
243.-1-90,1
219.9-1-21,1
206.4-1-18,1
220.-1-93,1
219.-1-92.123,1
219.21-1-7,1
230.27-2-5,1
219.9-1-16,1
241.-2-17,1
251.-1-1.3,1
252.3-1-8,1
219.9-1-6,1
244.-1-4.11,1
230.16-1-17,1
206.-1-39,1
261.2-2-15,1
191.-3-20.2,1
9.051-6-33,1
252.20-2-1,1
232.-1-15.24,1
219.9-1-43,1
253.18-3-17.221,1
9.074-2-26,1
9.066-2-20,1
252.20-2-23,1
194.2-2-14,1
251.-1-15.2,1
291.64-1-12,1
291.62-1-68,1
291.-1-22.11,1
285.16-2-28,1
221.9-1-14,1
286.13-1-9,1
291.9-1-13,1
295.8-2-85,1
290.7-2-20,1
285.15-1-38,1
285.19-5-11,1
204.3-1-6,1
286.17-2-32,1
291.17-3-15,1
194.2-2-30,1
290.20-1-66,1
285.12-5-27,1
208.8-1-44,1
295.8-2-4,1
285.14-3-44.2,1
285.16-3-18,1
9.083-3-13,1
16.027-3-26,1
295.8-2-32,1
195.3-2-1,1
291.7-1-13,1
291.-2-40,1
291.5-2-12,1
290.7-2-2,1
220.4-5-28,1
285.11-1-30,1
181.-3-18.2,1
290.7-1-52,1
285.18-1-8,1
285.14-3-43.2,1
204.-5-14,1
193.3-3-53,1
291.-2-34,1
291.5-1-28,1
290.20-3-15,1
290.20-2-97,1
286.17-1-13.12,1
290.20-2-15,1
295.12-1-38,1
205.4-3-43,1
290.7-2-6,1
291.13-1-5,1
285.15-2-6,1
291.13-1-35.11,1
295.12-1-5,1
285.11-1-37,1
285.16-2-33,1
285.12-3-7,1
285.19-3-18,1
285.11-1-27.1,1
192.-5-4,1
219.2-1-48,1
285.18-2-6,1
291.10-1-56,1
9.059-4-8,1
295.8-2-7,1
285.19-3-25,1
9.060-9-8,1
291.5-1-12,1
295.8-2-14,1
291.10-1-7,1
295.8-1-7,1
9.083-6-4,1
295.8-1-41,1
290.7-2-18,1
290.20-1-55,1
285.19-4-26,1
290.7-2-14,1
291.48-1-4,1
192.-2-1.23,1
291.10-1-51,1
285.12-1-21,1
205.4-3-19.3,1
295.8-3-20,1
291.6-1-27,1
290.7-2-1,1
290.7-2-16,1
291.5-1-17,1
291.-2-47,1
291.10-1-26,1
285.-1-10.1,1
291.10-1-41,1
180.-4-10,1
285.12-5-16,1
286.13-1-10,1
291.17-1-23,1
290.20-2-85,1
290.20-2-83,1
295.12-1-45,1
285.19-1-13,1
285.14-3-35,1
285.19-5-20,1
285.16-2-23,1
295.8-3-21,1
290.7-1-27.1,1
285.19-5-4,1
286.17-1-7,1
295.12-1-29,1
234.17-1-9.1,1
291.9-1-36,1
246.-1-9.2,1
205.4-3-28,1
285.19-1-11,1
290.20-2-76,1
285.19-1-20,1
291.5-1-18,1
285.16-1-34,1
285.14-2-8.2,1
295.8-2-87,1
285.19-4-14,1
205.4-1-8,1
291.9-1-21,1
295.8-3-40,1
295.8-1-11,1
203.4-2-16,1
220.4-3-22.13,1
285.15-1-69,1
285.14-2-8.1,1
295.8-2-80,1
285.12-1-14,1
285.18-3-17,1
291.56-1-7,1
290.7-2-7,1
291.5-2-32,1
290.7-2-12,1
285.18-2-11,1
285.16-1-58,1
285.12-1-25.1,1
285.16-3-6,1
286.17-1-1,1
286.-1-53,1
285.19-1-29,1
290.20-1-59,1
290.7-1-28.1,1
291.17-1-10,1
295.8-1-31,1
291.-1-22.13,1
291.17-3-19,1
285.18-2-12,1
9.060-4-21,1
291.-1-22.2,1
285.12-1-46.2,1
295.8-2-67.1,1
295.8-2-13,1
285.14-3-1,1
285.14-3-33,1
285.14-1-11,1
290.20-1-46,1
295.8-2-1,1
285.16-2-38,1
285.12-5-14,1
286.17-1-25,1
295.8-2-36,1
295.8-3-16,1
295.12-1-17,1
285.11-2-44,1
291.10-1-68,1
291.-2-85.1,1
291.-2-80,1
290.20-2-67,1
208.7-1-2.1,1
204.-5-16,1
208.8-1-37,1
290.20-2-8,1
285.16-3-27,1
291.79-4-25,1
9.074-3-8,1
285.19-3-12,1
291.56-1-6,1
291.17-3-10,1
295.8-4-8,1
291.17-1-36,1
291.7-1-36,1
206.3-3-10,1
290.7-1-51,1
285.16-3-24,1
206.-2-45,1
291.5-2-36,1
285.12-4-2,1
285.12-4-1,1
285.14-3-39.2,1
221.9-1-21,1
291.5-2-75,1
285.11-1-25,1
295.12-1-57,1
295.8-3-3,1
291.5-2-24,1
290.20-2-58,1
286.17-1-20,1
285.15-2-7,1
291.17-1-39,1
206.4-3-8,1
194.20-2-5,1
285.15-1-39,1
245.-10-9,1
295.8-2-39,1
9.067-9-12,1
246.-1-5,1
295.8-2-12,1
203.4-4-29,1
290.-1-31.1,1
295.8-2-63,1
290.20-2-34,1
285.16-1-36,1
285.12-1-46,1
286.17-1-36,1
290.20-1-43,1
246.4-1-11,1
285.16-1-12,1
295.8-3-48,1
285.14-3-19,1
286.17-2-20,1
291.13-1-26,1
181.4-1-40,1
208.8-2-6,1
291.56-1-5,1
290.20-1-80,1
291.63-2-52,1
291.62-1-40,1
233.16-3-33,1
291.62-1-9,1
291.79-3-28,1
291.54-1-18,1
195.3-3-7,1
296.23-1-11.1,1
291.71-3-13,1
295.8-3-47,1
285.18-3-1,1
194.20-4-13,1
9.068-9-4,1
285.12-1-32,1
285.15-1-44,1
291.17-1-50,1
285.11-2-23,1
285.16-3-28,1
290.7-1-33.1,1
291.7-1-9,1
232.-3-27.7,1
285.19-4-44,1
291.17-3-3,1
204.-5-12,1
285.12-5-13,1
286.17-1-17,1
285.12-1-44,1
295.12-1-6,1
194.-1-11.2,1
291.10-1-8,1
285.14-1-15.2,1
286.17-1-12,1
291.10-1-52,1
291.48-1-19,1
285.18-3-15,1
290.20-1-18,1
295.12-1-51,1
209.-1-9,1
9.059-9-31,1
204.-5-11,1
285.14-3-30,1
191.-3-20.1,1
290.20-2-65,1
285.11-3-9,1
205.1-2-17,1
285.15-1-75.1,1
204.-5-10,1
220.4-4-18,1
192.-3-4,1
285.19-1-35,1
206.4-2-17,1
285.14-1-18.2,1
285.19-4-37,1
291.6-1-12,1
285.12-1-24,1
9.050-8-54,1
285.15-2-14,1
290.20-2-63,1
285.19-4-11,1
285.16-2-44,1
285.14-2-2.2,1
9.042-2-18,1
285.15-1-11,1
285.15-1-66,1
290.20-1-4,1
285.16-2-50,1
285.15-1-26,1
285.14-2-6.1,1
290.20-2-45,1
291.17-2-14,1
285.14-3-15,1
291.-1-22.12,1
291.-2-87,1
286.17-2-23,1
193.-3-9,1
285.14-2-13.1,1
9.060-8-38,1
285.20-1-31,1
285.12-2-11,1
291.17-1-37,1
285.11-2-26,1
9.057-3-3,1
285.20-1-27,1
285.14-3-40.1,1
295.8-3-59.1,1
285.11-2-48,1
291.17-1-66,1
291.5-2-28,1
291.5-2-35,1
285.14-2-9.1,1
295.12-1-2,1
285.11-1-24,1
285.19-3-26,1
9.059-13-15,1
191.-5-27,1
285.11-1-14,1
291.5-2-47,1
286.17-2-30,1
286.17-1-29,1
245.-10-6,1
285.11-2-11,1
291.5-2-42,1
191.-3-26.44,1
285.14-3-44.1,1
195.-1-4,1
290.7-1-13,1
290.20-1-58,1
285.16-1-19,1
285.20-1-11.2,1
291.5-2-54,1
291.5-2-26,1
193.-2-22,1
9.060-3-33,1
295.8-2-54,1
278.75-1-60,1
136.2-1-12,1
109.4-2-16,1
227.-2-41.12,1
249.43-2-11,1
249.43-2-42,1
239.16-1-1,1
257.14-2-8,1
249.-5-18,1
228.13-1-24,1
249.59-1-3.1,1
35.8-3-15.000,1
249.-3-84,1
248.-1-100,1
228.14-1-55,1
239.-1-93,1
257.12-1-28,1
247.-1-12.22,1
228.13-3-34,1
64.058-8-14,1
64.043-2-14,1
27.1-1-28.000,1
17.33-1-12.000,1
248.14-1-3,1
239.34-1-1.1,1
249.44-1-5.1,1
227.-2-42,1
216.-1-23,1
17.30-1-14.000,1
17.79-2-1.000,1
238.-1-17,1
36.1-1-48.000,1
228.13-3-20.11,1
248.20-1-15,1
35.4-3-16.100,1
239.15-1-22,1
257.10-1-68,1
247.-1-10,1
257.9-1-41,1
228.5-1-59,1
27.10-2-5.000,1
17.48-1-3.000,1
248.-1-93,1
238.-1-90,1
238.-1-19,1
248.-2-36,1
239.19-1-4,1
227.-1-11.6,1
65.053-1-4,1
239.11-1-29,1
228.-2-53,1
27.10-6-16.000,1
249.43-2-24,1
249.44-1-1.2,1
249.43-1-36,1
228.17-1-2,1
248.-2-70,1
7.84-5-27.000,1
249.-5-14,1
257.15-1-64,1
216.-2-20,1
64.050-1-51,1
239.19-1-28,1
27.1-2-28.330,1
64.050-6-22,1
228.6-1-9,1
227.-1-38,1
7.79-4-4.000,1
7.84-2-7.000,1
228.13-3-31,1
249.43-2-33,1
17.50-4-14.000,1
17.38-1-6.000,1
17.48-1-13.000,1
249.43-2-5,1
249.43-2-32,1
238.-2-36,1
248.13-1-20,1
239.15-2-25,1
17.32-3-5.000,1
239.-2-38,1
228.62-1-225,1
249.-2-55.2,1
27.10-4-27.000,1
35.2-5-27.000,1
42.125-2-19.000/6,1
27.2-2-20.000,1
27.23-1-6.000,1
64.050-4-1.2,1
248.-1-7.11,1
228.62-1-126,1
249.59-1-10,1
64.059-8-12,1
228.62-1-125,1
248.18-1-5,1
249.43-2-20,1
17.30-1-6.000,1
17.40-2-5.000,1
239.11-1-35,1
64.035-3-9,1
35.2-5-14.000,1
238.-1-5.14,1
239.15-2-18,1
228.5-1-74,1
17.31-3-14.000,1
248.-3-20,1
216.64-1-12,1
239.15-2-28,1
239.16-1-19,1
257.-4-4,1
17.31-2-7.000,1
239.11-2-20,1
18.3-1-27.000,1
7.79-2-11.000,1
249.44-1-2.1,1
228.13-1-7,1
249.43-1-39,1
17.4-1-24.000,1
27.1-2-24.200,1
27.2-3-1.000,1
257.12-1-40,1
228.-1-18,1
228.13-2-4,1
257.14-1-26,1
257.18-2-8,1
238.-2-56.1,1
36.-1-36.000,1
17.42-1-4.000,1
227.-2-31.112,1
35.8-3-1.200,1
248.-2-59,1
249.43-2-29,1
249.43-2-37,1
27.2-3-4.000,1
248.20-1-10,1
239.-2-52,1
64.059-10-14,1
216.79-1-106,1
248.14-1-2.2,1
257.12-1-69,1
216.14-1-5,1
239.16-1-11,1
248.-1-4.121,1
257.10-1-61,1
228.62-1-110,1
215.-1-38,1
227.-2-98,1
249.5-1-36.11,1
27.10-4-22.100,1
64.058-4-41,1
248.-1-4.112,1
216.79-1-202,1
17.30-1-16.000,1
248.17-1-13,1
228.-2-42,1
7.76-3-57.000,1
249.43-2-7,1
257.-3-26,1
249.43-1-40,1
64.059-6-15,1
249.-2-43,1
239.-1-45.3,1
18.3-1-2.200,1
64.059-9-24,1
216.79-1-111,1
228.13-2-8,1
64.050-5-13,1
249.43-2-23,1
7.84-4-8.002,1
228.13-3-19,1
228.-1-55,1
239.34-1-21.2,1
64.049-1-22,1
216.17-1-44,1
249.51-1-10,1
228.13-1-5,1
239.12-1-10,1
239.12-1-5,1
228.-3-64,1
249.-3-13,1
239.16-2-34,1
17.4-2-19.000,1
64.050-6-23,1
27.2-2-13.000,1
257.14-2-14,1
27.23-3-11.000,1
227.-2-36.11,1
239.16-1-24,1
35.2-5-7.000,1
257.19-1-10,1
7.79-1-6.000,1
238.-1-14.1,1
42.223-5-3.000,1
249.-5-2,1
257.9-1-34,1
249.59-1-2.2,1
17.32-4-13.000,1
64.059-10-30,1
239.14-1-3,1
249.51-1-2.2,1
257.5-4-10,1
249.51-1-3.2,1
239.16-2-45,1
227.-2-106,1
239.15-2-24,1
7.79-2-43.000,1
249.51-1-5.1,1
64.059-4-3,1
7.76-3-22.000,1
239.16-2-18,1
228.62-1-210,1
239.11-1-5,1
257.10-1-6,1
249.43-2-16,1
249.43-1-46,1
239.12-1-25,1
64.043-3-35,1
248.-2-19,1
64.050-3-13,1
249.-5-8,1
228.5-1-52,1
237.-1-25,1
227.-1-16.11,1
17.33-1-14.000,1
249.-5-10,1
42.174-3-8.000,1
238.-1-58,1
17.41-8-10.000,1
239.19-1-9,1
239.16-2-23,1
228.13-1-1,1
238.-1-31.2,1
28.1-1-10.112,1
249.43-1-38,1
257.15-1-14,1
64.043-3-30,1
27.23-3-9.000,1
249.51-1-23,1
17.4-1-9.002,1
249.43-2-13,1
257.5-2-32,1
35.2-4-1.000,1
237.-1-30.2,1
249.43-2-14,1
7.79-3-7.002,1
249.17-1-27,1
249.-3-35,1
215.-1-60.11,1
257.15-1-31,1
64.050-2-19,1
27.2-2-66.000,1
249.-1-28.2,1
239.16-2-16,1
249.-3-81.1,1
17.49-2-1.000,1
248.15-1-22,1
27.10-6-17.000,1
228.-3-59.1,1
249.59-1-3.2,1
257.14-1-11,1
249.-2-55.4,1
64.043-3-10,1
64.042-3-9,1
247.-1-4,1
257.5-3-1,1
228.5-1-8,1
249.43-2-19,1
257.16-1-10,1
227.-2-11.2,1
257.-3-8.2,1
239.11-2-32,1
228.13-1-3,1
64.075-2-9.1,1
228.6-1-5,1
256.8-1-11,1
239.16-2-19,1
17.23-3-17.000,1
249.51-1-4.2,1
64.059-9-37,1
249.51-1-11,1
239.-2-55.1,1
64.050-6-24,1
17.23-2-11.000,1
64.067-6-12,1
239.-2-45.31,1
64.050-4-18,1
257.11-2-7.1,1
8.3-1-29.110,1
27.1-3-13.000,1
248.-2-22,1
239.16-2-46,1
17.22-1-6.000,1
249.6-1-6,1
17.4-2-2.000,1
249.-5-15,1
227.-1-63.1,1
249.51-1-1,1
239.16-1-22,1
248.-1-105,1
249.43-2-38,1
64.042-2-3,1
214.16-1-8,1
239.34-1-5.1,1
257.5-1-22,1
257.8-1-73,1
17.42-1-17.000,1
35.4-3-5.026,1
248.18-1-34,1
257.8-1-71,1
216.17-1-35,1
17.32-5-1.000,1
228.14-1-58,1
216.17-1-45,1
239.-2-4.151,1
248.19-1-39,1
64.059-4-7,1
27.23-3-14.000,1
257.-3-8.11,1
7.84-2-15.000,1
64.042-3-11,1
239.15-2-22,1
228.13-3-14,1
257.6-1-10,1
17.23-6-5.000,1
257.10-1-73,1
228.13-3-21,1
227.-2-9,1
216.64-1-16,1
27.1-3-23.000,1
42.141-4-6.000,1
64.059-8-22,1
249.5-1-10,1
27.3-1-53.100,1
249.8-1-13,1
249.-3-51.1,1
227.-2-31.118,1
17.42-1-21.000,1
249.17-1-9,1
64.050-2-4.2,1
249.51-1-9,1
239.15-2-10,1
27.10-2-6.200,1
216.56-1-22,1
257.8-1-70,1
249.43-1-42,1
239.10-2-10,1
257.11-1-5,1
249.51-1-24,1
239.16-2-17,1
7.79-1-3.000,1
257.5-1-1.2,1
239.15-2-15,1
216.-2-21.1,1
239.16-2-26,1
249.-5-3,1
249.-5-7,1
239.15-2-21,1
249.43-2-2,1
27.4-1-8.002,1
238.-1-92.2,1
215.-1-81,1
249.43-1-47,1
249.44-1-8,1
35.4-4-6.000,1
257.8-1-59,1
27.10-4-53.000,1
228.-3-22.11,1
228.14-1-11.1,1
257.7-1-6,1
17.49-4-6.000,1
248.14-2-30,1
249.43-1-31,1
238.-1-3.122,1
64.068-2-35,1
216.-1-15,1
8.-2-6.015,1
248.-2-14.22,1
36.1-1-45.000,1
239.-1-6.1,1
239.-2-14.2,1
228.17-1-18,1
249.51-1-5,1
64.068-2-34,1
238.-2-15,1
249.10-1-30,1
257.5-1-35,1
248.18-1-28,1
64.059-4-1,1
239.-2-40.1,1
17.50-1-15.000,1
64.067-2-6,1
64.059-2-17,1
239.34-1-24.2,1
248.18-2-5,1
239.16-2-31,1
249.13-2-20,1
239.16-2-32,1
257.7-1-2,1
249.51-1-6,1
257.5-3-4,1
17.49-3-20.000,1
27.2-2-52.000,1
228.-2-30,1
257.12-2-33,1
257.15-1-19,1
249.17-2-21,1
257.8-2-6.1,1
249.5-1-31,1
257.5-1-14,1
17.41-5-4.000,1
238.-1-3.113,1
249.43-2-3,1
64.043-2-26,1
249.-5-9,1
248.-1-57,1
249.-5-6,1
248.18-1-19,1
64.042-1-4.32,1
42.142-1-2.220/4,1
64.050-1-37,1
64.050-6-4,1
239.11-2-55,1
27.2-2-5.000,1
239.11-2-36,1
64.049-1-2,1
17.41-9-12.000,1
64.051-2-3,1
249.43-1-3,1
249.17-1-2,1
249.-3-31.1,1
239.10-2-13,1
257.11-1-2,1
228.10-1-26,1
239.11-2-10,1
42.223-2-9.000,1
238.-1-50,1
257.11-1-17,1
249.44-1-9.2,1
226.-1-44,1
64.067-6-1,1
263.-1-4,1
228.-3-66,1
238.-2-78.12,1
238.-2-78.11,1
239.14-1-7,1
257.8-1-61,1
249.44-1-3.1,1
7.75-2-19.000,1
64.050-4-35,1
228.14-1-13.1,1
27.2-2-23.002,1
64.043-1-24,1
214.16-1-6,1
64.075-2-15,1
249.43-1-49,1
248.14-2-20,1
248.15-1-15,1
228.13-3-18,1
17.58-1-1.000,1
248.-1-42,1
228.10-1-14,1
216.-1-40.2,1
228.13-3-6,1
228.10-1-4,1
257.14-1-19,1
226.-1-46,1
257.5-1-30,1
249.43-1-16,1
228.5-1-12,1
239.-2-55.2,1
249.-2-59,1
249.10-2-12,1
257.10-2-13,1
257.-3-2,1
8.-2-10.110,1
239.11-1-3,1
64.067-2-10.1,1
64.050-3-21,1
226.-1-1.223,1
64.042-2-31,1
249.-2-53.1,1
64.043-2-33,1
216.64-1-20,1
228.-3-9.2,1
17.49-1-9.000,1
239.-2-54.11,1
257.-5-36,1
257.12-1-32,1
64.059-8-21,1
216.-1-6,1
248.14-2-29.2,1
228.62-1-216,1
35.8-1-36.000,1
239.12-1-8,1
64.058-1-13.1,1
64.042-2-32,1
257.15-1-15,1
228.5-1-11,1
17.58-1-2.000,1
257.10-1-35.1,1
248.19-1-57,1
249.44-1-11.1,1
248.19-1-20,1
64.067-3-10,1
257.5-4-9,1
214.16-2-1,1
257.8-1-77,1
239.15-2-5,1
239.16-2-33,1
249.13-2-23,1
228.14-1-3,1
248.19-1-43,1
248.13-1-19,1
249.51-1-28,1
35.4-3-4.242,1
238.-1-31.12,1
64.042-3-8,1
248.18-1-62,1
64.067-7-8,1
239.15-2-30,1
35.8-1-37.000,1
257.-2-6,1
7.84-2-20.000,1
7.79-5-15.000,1
248.-1-29.3,1
215.-1-7,1
257.-3-12.1,1
7.79-2-5.000,1
257.9-1-23,1
64.051-4-20,1
215.-1-4.11,1
17.30-2-9.000,1
248.-3-6,1
257.7-1-27,1
64.075-2-16,1
239.16-2-25,1
248.13-1-11,1
216.56-1-15,1
214.16-1-3,1
228.14-1-43,1
36.1-1-74.000,1
257.5-2-13,1
257.10-2-74,1
249.43-2-25,1
257.19-1-26,1
249.43-2-8,1
17.30-2-8.000,1
239.15-2-9,1
17.38-1-3.000,1
249.17-1-8,1
248.18-1-7,1
227.-2-11,1
228.14-1-57,1
257.5-1-51,1
249.-2-19.17,1
248.-1-49,1
257.9-1-14,1
249.17-2-9,1
64.066-3-3,1
228.62-1-203,1
239.11-2-1,1
238.-2-41.1,1
7.84-5-6.000,1
